+-------+-----+-----+-----+-----+-----+--------+-------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |              URI              |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/2875      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/22961              | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 520.000   | 520.000   | 520.000      | 520.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/8060               | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 532.000   | 532.000   | 532.000      | 532.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/22961 | 0.252 | 0.252 | 0.252   | 0.252 | 0.252 | 0.252 | 0.252 | 0.000  | 13469.000 | 13469.000 | 13469.000    | 13469.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/17610              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 581.000   | 581.000   | 581.000      | 581.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/8060  | 0.240 | 0.240 | 0.240   | 0.240 | 0.240 | 0.240 | 0.240 | 0.000  | 13250.000 | 13250.000 | 13250.000    | 13250.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/22557              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 518.000   | 518.000   | 518.000      | 518.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/19722              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 489.000   | 489.000   | 489.000      | 489.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/17610 | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 13352.000 | 13352.000 | 13352.000    | 13352.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/17610          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/9622  | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13466.000 | 13466.000 | 13466.000    | 13466.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/9571  | 0.244 | 0.244 | 0.244   | 0.244 | 0.244 | 0.244 | 0.244 | 0.000  | 13213.000 | 13213.000 | 13213.000    | 13213.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/22557 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13213.000 | 13213.000 | 13213.000    | 13213.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/22557          | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/19722 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13219.000 | 13219.000 | 13219.000    | 13219.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/16870              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 502.000   | 502.000   | 502.000      | 502.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/16870 | 0.244 | 0.244 | 0.244   | 0.244 | 0.244 | 0.244 | 0.244 | 0.000  | 13213.000 | 13213.000 | 13213.000    | 13213.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/16870          | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29154             | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 648.000   | 648.000   | 648.000      | 648.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29535             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 627.000   | 627.000   | 627.000      | 627.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/29535     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/2208               | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 517.000   | 517.000   | 517.000      | 517.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/25036     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/7576              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 637.000   | 637.000   | 637.000      | 637.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/7576      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/11634              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 542.000   | 542.000   | 542.000      | 542.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/1998               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 540.000   | 540.000   | 540.000      | 540.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/11634 | 0.212 | 0.212 | 0.212   | 0.212 | 0.212 | 0.212 | 0.212 | 0.000  | 13695.000 | 13695.000 | 13695.000    | 13695.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/27931              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 539.000   | 539.000   | 539.000      | 539.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/6219               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 493.000   | 493.000   | 493.000      | 493.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/1998  | 0.192 | 0.192 | 0.192   | 0.192 | 0.192 | 0.192 | 0.192 | 0.000  | 13318.000 | 13318.000 | 13318.000    | 13318.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/29288              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 550.000   | 550.000   | 550.000      | 550.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/27931 | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13599.000 | 13599.000 | 13599.000    | 13599.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/27931          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/24130     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/6219  | 0.216 | 0.216 | 0.216   | 0.216 | 0.216 | 0.216 | 0.216 | 0.000  | 13360.000 | 13360.000 | 13360.000    | 13360.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/22917              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 536.000   | 536.000   | 536.000      | 536.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/29288 | 0.216 | 0.216 | 0.216   | 0.216 | 0.216 | 0.216 | 0.216 | 0.000  | 13348.000 | 13348.000 | 13348.000    | 13348.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/29288          | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/22917 | 0.204 | 0.204 | 0.204   | 0.204 | 0.204 | 0.204 | 0.204 | 0.000  | 13348.000 | 13348.000 | 13348.000    | 13348.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/22917          | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/288               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 595.000   | 595.000   | 595.000      | 595.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/288       | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/9622               | 0.024 | 0.024 | 0.024   | 0.024 | 0.024 | 0.024 | 0.024 | 0.000  | 552.000   | 552.000   | 552.000      | 552.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15189             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 612.000   | 612.000   | 612.000      | 612.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/15189     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/21689             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 623.000   | 623.000   | 623.000      | 623.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/12043             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 559.000   | 559.000   | 559.000      | 559.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/12043     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/11009              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 492.000   | 492.000   | 492.000      | 492.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/11009 | 0.236 | 0.236 | 0.236   | 0.236 | 0.236 | 0.236 | 0.236 | 0.000  | 13660.000 | 13660.000 | 13660.000    | 13660.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/829                | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 558.000   | 558.000   | 558.000      | 558.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/16808              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 531.000   | 531.000   | 531.000      | 531.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11815             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 577.000   | 577.000   | 577.000      | 577.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11694             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 577.000   | 577.000   | 577.000      | 577.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/11694     | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/15315              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 521.000   | 521.000   | 521.000      | 521.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/829   | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13250.000 | 13250.000 | 13250.000    | 13250.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/8341               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 518.000   | 518.000   | 518.000      | 518.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/16808 | 0.248 | 0.248 | 0.248   | 0.248 | 0.248 | 0.248 | 0.248 | 0.000  | 13387.000 | 13387.000 | 13387.000    | 13387.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/16808          | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/15315 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13300.000 | 13300.000 | 13300.000    | 13300.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/9571               | 0.028 | 0.028 | 0.028   | 0.028 | 0.028 | 0.028 | 0.028 | 0.000  | 509.000   | 509.000   | 509.000      | 509.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/1667              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 613.000   | 613.000   | 613.000      | 613.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/13629     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/8341  | 0.252 | 0.252 | 0.252   | 0.252 | 0.252 | 0.252 | 0.252 | 0.000  | 13387.000 | 13387.000 | 13387.000    | 13387.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/8341           | 0.044 | 0.044 | 0.044   | 0.044 | 0.044 | 0.044 | 0.044 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/9385  | 0.212 | 0.212 | 0.212   | 0.212 | 0.212 | 0.212 | 0.212 | 0.000  | 13400.000 | 13400.000 | 13400.000    | 13400.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/708   | 0.248 | 0.248 | 0.248   | 0.248 | 0.248 | 0.248 | 0.248 | 0.000  | 13250.000 | 13250.000 | 13250.000    | 13250.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/1092      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/29588             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 645.000   | 645.000   | 645.000      | 645.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/9385               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 481.000   | 481.000   | 481.000      | 481.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15931             | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 568.000   | 568.000   | 568.000      | 568.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/15931     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/7390              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/7390      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/708                | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 513.000   | 513.000   | 513.000      | 513.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/27093              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 533.000   | 533.000   | 533.000      | 533.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/18361              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 578.000   | 578.000   | 578.000      | 578.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/11432              | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 553.000   | 553.000   | 553.000      | 553.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/27093 | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13463.000 | 13463.000 | 13463.000    | 13463.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/18361 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13484.000 | 13484.000 | 13484.000    | 13484.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/27093          | 0.016 | 0.016 | 0.016   | 0.016 | 0.016 | 0.016 | 0.016 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/9174               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 580.000   | 580.000   | 580.000      | 580.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/11432 | 0.216 | 0.216 | 0.216   | 0.216 | 0.216 | 0.216 | 0.216 | 0.000  | 13495.000 | 13495.000 | 13495.000    | 13495.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/14778              | 0.008 | 0.008 | 0.008   | 0.008 | 0.008 | 0.008 | 0.008 | 0.000  | 585.000   | 585.000   | 585.000      | 585.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/9174  | 0.256 | 0.256 | 0.256   | 0.256 | 0.256 | 0.256 | 0.256 | 0.000  | 13282.000 | 13282.000 | 13282.000    | 13282.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/9174           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/14778 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13275.000 | 13275.000 | 13275.000    | 13275.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/14778          | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/18914             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 605.000   | 605.000   | 605.000      | 605.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/7884      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/11054             | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 615.000   | 615.000   | 615.000      | 615.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/26063             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 583.000   | 583.000   | 583.000      | 583.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/26063     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27490             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 645.000   | 645.000   | 645.000      | 645.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/20718             | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 614.000   | 614.000   | 614.000      | 614.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/20718     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/15472     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/15472             | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 613.000   | 613.000   | 613.000      | 613.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/7961               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 526.000   | 526.000   | 526.000      | 526.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/3765               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 518.000   | 518.000   | 518.000      | 518.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/26576              | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 558.000   | 558.000   | 558.000      | 558.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/7961  | 0.228 | 0.228 | 0.228   | 0.228 | 0.228 | 0.228 | 0.228 | 0.000  | 13242.000 | 13242.000 | 13242.000    | 13242.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/7694               | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 573.000   | 573.000   | 573.000      | 573.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/3765  | 0.196 | 0.196 | 0.196   | 0.196 | 0.196 | 0.196 | 0.196 | 0.000  | 13466.000 | 13466.000 | 13466.000    | 13466.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/chair/8898               | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 575.000   | 575.000   | 575.000      | 575.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/26576 | 0.208 | 0.208 | 0.208   | 0.208 | 0.208 | 0.208 | 0.208 | 0.000  | 13549.000 | 13549.000 | 13549.000    | 13549.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/7694  | 0.220 | 0.220 | 0.220   | 0.220 | 0.220 | 0.220 | 0.220 | 0.000  | 13282.000 | 13282.000 | 13282.000    | 13282.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/7694           | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/recommended_estate/8898  | 0.224 | 0.224 | 0.224   | 0.224 | 0.224 | 0.224 | 0.224 | 0.000  | 13348.000 | 13348.000 | 13348.000    | 13348.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/8898           | 0.012 | 0.012 | 0.012   | 0.012 | 0.012 | 0.012 | 0.012 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/chair/buy/5872           | 0.020 | 0.020 | 0.020   | 0.020 | 0.020 | 0.020 | 0.020 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/4342              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 664.000   | 664.000   | 664.000      | 664.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/9538              | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 623.000   | 623.000   | 623.000      | 623.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/9538      | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/657               | 0.004 | 0.004 | 0.004   | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 620.000   | 620.000   | 620.000      | 620.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/estate/27173             | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 634.000   | 634.000   | 634.000      | 634.000   |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/estate/req_doc/27173     | 0.000 | 0.000 | 0.000   | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 0.000     | 0.000     | 0.000        | 0.000     |
